rmse_I,rmse_Inc,rmse_Beta,r2,r2_Inc,r2_full,r2_Inc_full,time_predict,fraq_people,actual_peak_I,predicted_peak_I,actual_peak_Inc,predicted_peak_inc,actual_peak_day,predicted_peak_day,actual_peak_day_Inc,predicted_peak_day_inc
0.5400617248673217,0.14433756729740643,4.53916963649299e-06,0.4996276991809382,0.31182795698924726,0.8935523114355232,0.47916666666666674,0.40799427032470703,4,10,5.0,1.0,1.0,1,4,4,4
0.1767766952966369,0.0,2.2866653321525173e-06,0.9194405594405595,1.0,0.9851160944631872,1.0,0.34468865394592285,4,10,4.0,0.0,0.0,1,4,1,4
1.3030413142593242,0.3679900360969936,5.3355972970763906e-06,-0.0002556890820764046,-0.10736468500443674,0.5448325933372427,-0.1026293469041557,0.3806798458099365,4,10,4.0,2.0,0.0,1,4,16,4
0.3227486121839514,0.10206207261596575,2.478876313548709e-06,0.8784040531982268,-0.010526315789473939,0.966008361942962,-0.010101010101010388,0.405987024307251,4,10,5.0,1.0,0.0,1,4,8,4
0.14433756729740643,0.0,2.2866653321525173e-06,0.8587196467991169,1.0,0.990535232596659,1.0,0.34729862213134766,4,10,3.0,0.0,0.0,1,4,1,4
1.2162099599438687,0.25,3.1070665017379425e-06,0.3825807328230447,0.10973724884080405,0.6965811965811965,0.2146596858638743,0.34793853759765625,4,10,8.0,2.0,1.0,1,4,6,4
0.5400617248673217,0.0,2.2866653321525173e-06,0.7965485921889192,1.0,0.9171989590726284,1.0,0.42262721061706543,4,10,6.0,0.0,0.0,1,4,1,4
0.3679900360969936,0.0,2.2866653321525173e-06,0.6885450461692041,1.0,0.9552511101166914,1.0,0.36629772186279297,4,10,5.0,0.0,0.0,1,4,1,4
0.1767766952966369,0.0,2.2866653321525173e-06,0.6785714285714286,1.0,0.9792516771560965,1.0,0.4162921905517578,4,10,2.0,0.0,0.0,1,4,1,4
0.9298297335175583,0.3679900360969936,5.898908315549256e-06,0.16152793854572245,-0.10736468500443674,0.6388006440663215,-0.03503184713375784,0.36755919456481934,4,10,3.0,2.0,0.0,1,4,8,4
